Country Sex Age Education Year Month "Value in thousands"
USA F AGE_AGGREGATE_TOTAL Total 2019 M01 3109.125
USA F AGE_AGGREGATE_TOTAL LTB 2019 M01 0
USA F AGE_AGGREGATE_TOTAL BAS 2019 M01 144.224
USA F AGE_AGGREGATE_TOTAL INT 2019 M01 1922.44
USA F AGE_AGGREGATE_TOTAL ADV 2019 M01 1036.229
USA F AGE_AGGREGATE_Y15-24 Total 2019 M01 875.891
USA F AGE_AGGREGATE_Y15-24 LTB 2019 M01 0
USA F AGE_AGGREGATE_Y15-24 BAS 2019 M01 37.365
USA F AGE_AGGREGATE_Y15-24 INT 2019 M01 750.771
USA F AGE_AGGREGATE_Y15-24 ADV 2019 M01 85.061
USA F AGE_AGGREGATE_Y25-54 Total 2019 M01 1666.078
USA F AGE_AGGREGATE_Y25-54 LTB 2019 M01 0
USA F AGE_AGGREGATE_Y25-54 BAS 2019 M01 84.017
USA F AGE_AGGREGATE_Y25-54 INT 2019 M01 899.369
USA F AGE_AGGREGATE_Y25-54 ADV 2019 M01 679.154
USA F AGE_AGGREGATE_Y55-64 Total 2019 M01 360.097
USA F AGE_AGGREGATE_Y55-64 BAS 2019 M01 19.187
USA F AGE_AGGREGATE_Y55-64 INT 2019 M01 159.075
USA F AGE_AGGREGATE_Y55-64 ADV 2019 M01 181.836
USA F AGE_AGGREGATE_YGE65 Total 2019 M01 207.059
USA F AGE_AGGREGATE_YGE65 BAS 2019 M01 0
USA F AGE_AGGREGATE_YGE65 INT 2019 M01 113.226
USA F AGE_AGGREGATE_YGE65 ADV 2019 M01 90.178
USA T AGE_YTHADULT_YGE15 Total 2019 M01 7140.315
USA T AGE_YTHADULT_YGE15 LTB 2019 M01 16.935
USA T AGE_YTHADULT_YGE15 BAS 2019 M01 422.045
USA T AGE_YTHADULT_YGE15 INT 2019 M01 4547.833
USA T AGE_YTHADULT_YGE15 ADV 2019 M01 2153.503
USA T AGE_YTHADULT_Y15-64 Total 2019 M01 6714.825
USA T AGE_YTHADULT_Y15-64 BAS 2019 M01 411.212
USA T AGE_YTHADULT_Y15-64 INT 2019 M01 4340.826
USA T AGE_YTHADULT_Y15-64 ADV 2019 M01 1945.852
USA T AGE_YTHADULT_Y15-24 Total 2019 M01 2026.529
USA T AGE_YTHADULT_Y15-24 LTB 2019 M01 0
USA T AGE_YTHADULT_Y15-24 BAS 2019 M01 93.106
USA T AGE_YTHADULT_Y15-24 INT 2019 M01 1719.796
USA T AGE_YTHADULT_Y15-24 ADV 2019 M01 210.934
USA T AGE_YTHADULT_YGE25 Total 2019 M01 5113.786
USA T AGE_YTHADULT_YGE25 LTB 2019 M01 0
USA T AGE_YTHADULT_YGE25 BAS 2019 M01 328.938
USA T AGE_YTHADULT_YGE25 INT 2019 M01 2828.036
USA T AGE_YTHADULT_YGE25 ADV 2019 M01 1942.569
USA M AGE_YTHADULT_YGE15 Total 2019 M01 4031.191
USA M AGE_YTHADULT_YGE15 LTB 2019 M01 0
USA M AGE_YTHADULT_YGE15 BAS 2019 M01 277.821
USA M AGE_YTHADULT_YGE15 INT 2019 M01 2625.392
USA M AGE_YTHADULT_YGE15 ADV 2019 M01 1117.274
USA M AGE_YTHADULT_Y15-64 Total 2019 M01 3812.759
USA M AGE_YTHADULT_Y15-64 BAS 2019 M01 270.643
USA M AGE_YTHADULT_Y15-64 INT 2019 M01 2531.611
USA M AGE_YTHADULT_Y15-64 ADV 2019 M01 999.801
USA M AGE_YTHADULT_Y15-24 Total 2019 M01 1150.639
USA M AGE_YTHADULT_Y15-24 LTB 2019 M01 0
USA M AGE_YTHADULT_Y15-24 BAS 2019 M01 55.741
USA M AGE_YTHADULT_Y15-24 INT 2019 M01 969.025
USA M AGE_YTHADULT_Y15-24 ADV 2019 M01 125.873
USA M AGE_YTHADULT_YGE25 Total 2019 M01 2880.552
USA M AGE_YTHADULT_YGE25 LTB 2019 M01 0
USA M AGE_YTHADULT_YGE25 BAS 2019 M01 222.08
USA M AGE_YTHADULT_YGE25 INT 2019 M01 1656.368
USA M AGE_YTHADULT_YGE25 ADV 2019 M01 991.401
USA F AGE_YTHADULT_YGE15 Total 2019 M01 3109.125
USA F AGE_YTHADULT_YGE15 LTB 2019 M01 0
USA F AGE_YTHADULT_YGE15 BAS 2019 M01 144.224
USA F AGE_YTHADULT_YGE15 INT 2019 M01 1922.44
USA F AGE_YTHADULT_YGE15 ADV 2019 M01 1036.229
USA F AGE_YTHADULT_Y15-64 Total 2019 M01 2902.066
USA F AGE_YTHADULT_Y15-64 BAS 2019 M01 140.569
USA F AGE_YTHADULT_Y15-64 INT 2019 M01 1809.215
USA F AGE_YTHADULT_Y15-64 ADV 2019 M01 946.051
USA F AGE_YTHADULT_Y15-24 Total 2019 M01 875.891
USA F AGE_YTHADULT_Y15-24 LTB 2019 M01 0
USA F AGE_YTHADULT_Y15-24 BAS 2019 M01 37.365
USA F AGE_YTHADULT_Y15-24 INT 2019 M01 750.771
USA F AGE_YTHADULT_Y15-24 ADV 2019 M01 85.061
USA F AGE_YTHADULT_YGE25 Total 2019 M01 2233.234
USA F AGE_YTHADULT_YGE25 LTB 2019 M01 0
USA F AGE_YTHADULT_YGE25 BAS 2019 M01 106.859
USA F AGE_YTHADULT_YGE25 INT 2019 M01 1171.669
USA F AGE_YTHADULT_YGE25 ADV 2019 M01 951.168
USA T AGE_AGGREGATE_TOTAL Total 2019 M02 6625.178
USA T AGE_AGGREGATE_TOTAL LTB 2019 M02 0
USA T AGE_AGGREGATE_TOTAL BAS 2019 M02 413.279
USA T AGE_AGGREGATE_TOTAL INT 2019 M02 4203.639
USA T AGE_AGGREGATE_TOTAL ADV 2019 M02 1998.156
USA T AGE_AGGREGATE_Y15-24 Total 2019 M02 1887.374
USA T AGE_AGGREGATE_Y15-24 BAS 2019 M02 116.706
USA T AGE_AGGREGATE_Y15-24 INT 2019 M02 1551.883
USA T AGE_AGGREGATE_Y15-24 ADV 2019 M02 218.785
USA T AGE_AGGREGATE_Y25-54 Total 2019 M02 3609.58
USA T AGE_AGGREGATE_Y25-54 LTB 2019 M02 0
USA T AGE_AGGREGATE_Y25-54 BAS 2019 M02 230.646
USA T AGE_AGGREGATE_Y25-54 INT 2019 M02 2129.429
USA T AGE_AGGREGATE_Y25-54 ADV 2019 M02 1239.401
USA T AGE_AGGREGATE_Y55-64 Total 2019 M02 784.779
USA T AGE_AGGREGATE_Y55-64 BAS 2019 M02 56.828
USA T AGE_AGGREGATE_Y55-64 INT 2019 M02 381.784
USA T AGE_AGGREGATE_Y55-64 ADV 2019 M02 346.167
USA T AGE_AGGREGATE_YGE65 Total 2019 M02 343.444
USA T AGE_AGGREGATE_YGE65 BAS 2019 M02 9.1
USA T AGE_AGGREGATE_YGE65 INT 2019 M02 140.542
USA T AGE_AGGREGATE_YGE65 ADV 2019 M02 193.803
USA M AGE_AGGREGATE_TOTAL Total 2019 M02 3745.276
USA M AGE_AGGREGATE_TOTAL LTB 2019 M02 0
USA M AGE_AGGREGATE_TOTAL BAS 2019 M02 252.361
USA M AGE_AGGREGATE_TOTAL INT 2019 M02 2471.18
USA M AGE_AGGREGATE_TOTAL ADV 2019 M02 1017.824
USA M AGE_AGGREGATE_Y15-24 Total 2019 M02 1060.473
USA M AGE_AGGREGATE_Y15-24 BAS 2019 M02 53.258
USA M AGE_AGGREGATE_Y15-24 INT 2019 M02 901.215
USA M AGE_AGGREGATE_Y15-24 ADV 2019 M02 106
USA M AGE_AGGREGATE_Y25-54 Total 2019 M02 2023.905
USA M AGE_AGGREGATE_Y25-54 LTB 2019 M02 0
USA M AGE_AGGREGATE_Y25-54 BAS 2019 M02 147.619
USA M AGE_AGGREGATE_Y25-54 INT 2019 M02 1276.26
USA M AGE_AGGREGATE_Y25-54 ADV 2019 M02 596.116
USA M AGE_AGGREGATE_Y55-64 Total 2019 M02 474.072
USA M AGE_AGGREGATE_Y55-64 BAS 2019 M02 43.399
USA M AGE_AGGREGATE_Y55-64 INT 2019 M02 221.554
USA M AGE_AGGREGATE_Y55-64 ADV 2019 M02 209.119
USA M AGE_AGGREGATE_YGE65 Total 2019 M02 186.826
USA M AGE_AGGREGATE_YGE65 BAS 2019 M02 8.086
USA M AGE_AGGREGATE_YGE65 INT 2019 M02 72.15
USA M AGE_AGGREGATE_YGE65 ADV 2019 M02 106.59
USA F AGE_AGGREGATE_TOTAL Total 2019 M02 2879.902
USA F AGE_AGGREGATE_TOTAL LTB 2019 M02 0
USA F AGE_AGGREGATE_TOTAL BAS 2019 M02 160.918
USA F AGE_AGGREGATE_TOTAL INT 2019 M02 1732.459
USA F AGE_AGGREGATE_TOTAL ADV 2019 M02 980.332
USA F AGE_AGGREGATE_Y15-24 Total 2019 M02 826.901
USA F AGE_AGGREGATE_Y15-24 BAS 2019 M02 63.448
USA F AGE_AGGREGATE_Y15-24 INT 2019 M02 650.668
USA F AGE_AGGREGATE_Y15-24 ADV 2019 M02 112.785
USA F AGE_AGGREGATE_Y25-54 Total 2019 M02 1585.675
USA F AGE_AGGREGATE_Y25-54 LTB 2019 M02 0
USA F AGE_AGGREGATE_Y25-54 BAS 2019 M02 83.027
USA F AGE_AGGREGATE_Y25-54 INT 2019 M02 853.169
USA F AGE_AGGREGATE_Y25-54 ADV 2019 M02 643.286
USA F AGE_AGGREGATE_Y55-64 Total 2019 M02 310.707
USA F AGE_AGGREGATE_Y55-64 BAS 2019 M02 13.43
USA F AGE_AGGREGATE_Y55-64 INT 2019 M02 160.23
USA F AGE_AGGREGATE_Y55-64 ADV 2019 M02 137.047
USA F AGE_AGGREGATE_YGE65 Total 2019 M02 156.619
USA F AGE_AGGREGATE_YGE65 BAS 2019 M02 0
USA F AGE_AGGREGATE_YGE65 INT 2019 M02 68.392
USA F AGE_AGGREGATE_YGE65 ADV 2019 M02 87.213
USA T AGE_YTHADULT_YGE15 Total 2019 M02 6625.178
USA T AGE_YTHADULT_YGE15 LTB 2019 M02 0
USA T AGE_YTHADULT_YGE15 BAS 2019 M02 413.279
USA T AGE_YTHADULT_YGE15 INT 2019 M02 4203.639
USA T AGE_YTHADULT_YGE15 ADV 2019 M02 1998.156
USA T AGE_YTHADULT_Y15-64 Total 2019 M02 6281.733
USA T AGE_YTHADULT_Y15-64 BAS 2019 M02 404.18
USA T AGE_YTHADULT_Y15-64 INT 2019 M02 4063.097
USA T AGE_YTHADULT_Y15-64 ADV 2019 M02 1804.353
USA T AGE_YTHADULT_Y15-24 Total 2019 M02 1887.374
USA T AGE_YTHADULT_Y15-24 BAS 2019 M02 116.706
USA T AGE_YTHADULT_Y15-24 INT 2019 M02 1551.883
USA T AGE_YTHADULT_Y15-24 ADV 2019 M02 218.785
USA T AGE_YTHADULT_YGE25 Total 2019 M02 4737.804
USA T AGE_YTHADULT_YGE25 LTB 2019 M02 0
USA T AGE_YTHADULT_YGE25 BAS 2019 M02 296.573
USA T AGE_YTHADULT_YGE25 INT 2019 M02 2651.756
USA T AGE_YTHADULT_YGE25 ADV 2019 M02 1779.371
USA M AGE_YTHADULT_YGE15 Total 2019 M02 3745.276
USA M AGE_YTHADULT_YGE15 LTB 2019 M02 0
USA M AGE_YTHADULT_YGE15 BAS 2019 M02 252.361
USA M AGE_YTHADULT_YGE15 INT 2019 M02 2471.18
USA M AGE_YTHADULT_YGE15 ADV 2019 M02 1017.824
USA M AGE_YTHADULT_Y15-64 Total 2019 M02 3558.45
USA M AGE_YTHADULT_Y15-64 BAS 2019 M02 244.275
USA M AGE_YTHADULT_Y15-64 INT 2019 M02 2399.03
USA M AGE_YTHADULT_Y15-64 ADV 2019 M02 911.235
USA M AGE_YTHADULT_Y15-24 Total 2019 M02 1060.473
USA M AGE_YTHADULT_Y15-24 BAS 2019 M02 53.258
USA M AGE_YTHADULT_Y15-24 INT 2019 M02 901.215
USA M AGE_YTHADULT_Y15-24 ADV 2019 M02 106
USA M AGE_YTHADULT_YGE25 Total 2019 M02 2684.803
USA M AGE_YTHADULT_YGE25 LTB 2019 M02 0
USA M AGE_YTHADULT_YGE25 BAS 2019 M02 199.103
USA M AGE_YTHADULT_YGE25 INT 2019 M02 1569.965
USA M AGE_YTHADULT_YGE25 ADV 2019 M02 911.824
USA F AGE_YTHADULT_YGE15 Total 2019 M02 2879.902
USA F AGE_YTHADULT_YGE15 LTB 2019 M02 0
USA F AGE_YTHADULT_YGE15 BAS 2019 M02 160.918
USA F AGE_YTHADULT_YGE15 INT 2019 M02 1732.459
USA F AGE_YTHADULT_YGE15 ADV 2019 M02 980.332
USA F AGE_YTHADULT_Y15-64 Total 2019 M02 2723.283
USA F AGE_YTHADULT_Y15-64 BAS 2019 M02 159.905
USA F AGE_YTHADULT_Y15-64 INT 2019 M02 1664.067
USA F AGE_YTHADULT_Y15-64 ADV 2019 M02 893.119
USA F AGE_YTHADULT_Y15-24 Total 2019 M02 826.901
USA F AGE_YTHADULT_Y15-24 BAS 2019 M02 63.448
USA F AGE_YTHADULT_Y15-24 INT 2019 M02 650.668
USA F AGE_YTHADULT_Y15-24 ADV 2019 M02 112.785
USA F AGE_YTHADULT_YGE25 Total 2019 M02 2053.001
USA F AGE_YTHADULT_YGE25 LTB 2019 M02 0
USA F AGE_YTHADULT_YGE25 BAS 2019 M02 97.47
USA F AGE_YTHADULT_YGE25 INT 2019 M02 1081.791
USA F AGE_YTHADULT_YGE25 ADV 2019 M02 867.546
USA T AGE_AGGREGATE_TOTAL Total 2019 M03 6381.849
USA T AGE_AGGREGATE_TOTAL LTB 2019 M03 22.799
USA T AGE_AGGREGATE_TOTAL BAS 2019 M03 355.526
USA T AGE_AGGREGATE_TOTAL INT 2019 M03 4165.331
USA T AGE_AGGREGATE_TOTAL ADV 2019 M03 1838.194
USA T AGE_AGGREGATE_Y15-24 Total 2019 M03 1743.607
USA T AGE_AGGREGATE_Y15-24 BAS 2019 M03 96.485
USA T AGE_AGGREGATE_Y15-24 INT 2019 M03 1461.053
USA T AGE_AGGREGATE_Y15-24 ADV 2019 M03 186.07
USA T AGE_AGGREGATE_Y25-54 Total 2019 M03 3571.636
USA T AGE_AGGREGATE_Y25-54 LTB 2019 M03 0
USA T AGE_AGGREGATE_Y25-54 BAS 2019 M03 184.104
USA T AGE_AGGREGATE_Y25-54 INT 2019 M03 2168.6
USA T AGE_AGGREGATE_Y25-54 ADV 2019 M03 1198.259
USA T AGE_AGGREGATE_Y55-64 Total 2019 M03 716.916
USA T AGE_AGGREGATE_Y55-64 LTB 2019 M03 0
USA T AGE_AGGREGATE_Y55-64 BAS 2019 M03 56.252
USA T AGE_AGGREGATE_Y55-64 INT 2019 M03 377.345
USA T AGE_AGGREGATE_Y55-64 ADV 2019 M03 281.192
USA T AGE_AGGREGATE_YGE65 Total 2019 M03 349.691
USA T AGE_AGGREGATE_YGE65 BAS 2019 M03 18.685
USA T AGE_AGGREGATE_YGE65 INT 2019 M03 158.333
USA T AGE_AGGREGATE_YGE65 ADV 2019 M03 172.673
USA M AGE_AGGREGATE_TOTAL Total 2019 M03 3680.614
USA M AGE_AGGREGATE_TOTAL LTB 2019 M03 0
USA M AGE_AGGREGATE_TOTAL BAS 2019 M03 215.885
USA M AGE_AGGREGATE_TOTAL INT 2019 M03 2480.215
USA M AGE_AGGREGATE_TOTAL ADV 2019 M03 967.816
USA M AGE_AGGREGATE_Y15-24 Total 2019 M03 1076.153
USA M AGE_AGGREGATE_Y15-24 BAS 2019 M03 65.103
USA M AGE_AGGREGATE_Y15-24 INT 2019 M03 897.624
USA M AGE_AGGREGATE_Y15-24 ADV 2019 M03 113.427
USA M AGE_AGGREGATE_Y25-54 Total 2019 M03 1994.57
USA M AGE_AGGREGATE_Y25-54 LTB 2019 M03 0
USA M AGE_AGGREGATE_Y25-54 BAS 2019 M03 106.116
USA M AGE_AGGREGATE_Y25-54 INT 2019 M03 1274.97
USA M AGE_AGGREGATE_Y25-54 ADV 2019 M03 598.913
USA M AGE_AGGREGATE_Y55-64 Total 2019 M03 411.89
USA M AGE_AGGREGATE_Y55-64 LTB 2019 M03 0
USA M AGE_AGGREGATE_Y55-64 BAS 2019 M03 35.046
USA M AGE_AGGREGATE_Y55-64 INT 2019 M03 219.156
USA M AGE_AGGREGATE_Y55-64 ADV 2019 M03 155.561
USA M AGE_AGGREGATE_YGE65 Total 2019 M03 198
USA M AGE_AGGREGATE_YGE65 BAS 2019 M03 9.62
USA M AGE_AGGREGATE_YGE65 INT 2019 M03 88.466
USA M AGE_AGGREGATE_YGE65 ADV 2019 M03 99.914
USA F AGE_AGGREGATE_TOTAL Total 2019 M03 2701.235
USA F AGE_AGGREGATE_TOTAL LTB 2019 M03 0
USA F AGE_AGGREGATE_TOTAL BAS 2019 M03 139.641
USA F AGE_AGGREGATE_TOTAL INT 2019 M03 1685.116
USA F AGE_AGGREGATE_TOTAL ADV 2019 M03 870.378
USA F AGE_AGGREGATE_Y15-24 Total 2019 M03 667.454
USA F AGE_AGGREGATE_Y15-24 BAS 2019 M03 31.382
USA F AGE_AGGREGATE_Y15-24 INT 2019 M03 563.429
USA F AGE_AGGREGATE_Y15-24 ADV 2019 M03 72.643
USA F AGE_AGGREGATE_Y25-54 Total 2019 M03 1577.065
USA F AGE_AGGREGATE_Y25-54 LTB 2019 M03 0
USA F AGE_AGGREGATE_Y25-54 BAS 2019 M03 77.989
USA F AGE_AGGREGATE_Y25-54 INT 2019 M03 893.631
USA F AGE_AGGREGATE_Y25-54 ADV 2019 M03 599.346
USA F AGE_AGGREGATE_Y55-64 Total 2019 M03 305.025
USA F AGE_AGGREGATE_Y55-64 LTB 2019 M03 0
USA F AGE_AGGREGATE_Y55-64 BAS 2019 M03 21.206
USA F AGE_AGGREGATE_Y55-64 INT 2019 M03 158.189
USA F AGE_AGGREGATE_Y55-64 ADV 2019 M03 125.631
USA F AGE_AGGREGATE_YGE65 Total 2019 M03 151.69
USA F AGE_AGGREGATE_YGE65 BAS 2019 M03 0
USA F AGE_AGGREGATE_YGE65 INT 2019 M03 69.867
USA F AGE_AGGREGATE_YGE65 ADV 2019 M03 72.759
USA T AGE_YTHADULT_YGE15 Total 2019 M03 6381.849
USA T AGE_YTHADULT_YGE15 LTB 2019 M03 22.799
USA T AGE_YTHADULT_YGE15 BAS 2019 M03 355.526
USA T AGE_YTHADULT_YGE15 INT 2019 M03 4165.331
USA T AGE_YTHADULT_YGE15 ADV 2019 M03 1838.194
USA T AGE_YTHADULT_Y15-64 Total 2019 M03 6032.159
USA T AGE_YTHADULT_Y15-64 BAS 2019 M03 336.841
USA T AGE_YTHADULT_Y15-64 INT 2019 M03 4006.998
USA T AGE_YTHADULT_Y15-64 ADV 2019 M03 1665.521
USA T AGE_YTHADULT_Y15-24 Total 2019 M03 1743.607
USA T AGE_YTHADULT_Y15-24 BAS 2019 M03 96.485
USA T AGE_YTHADULT_Y15-24 INT 2019 M03 1461.053
USA T AGE_YTHADULT_Y15-24 ADV 2019 M03 186.07
USA T AGE_YTHADULT_YGE25 Total 2019 M03 4638.242
USA T AGE_YTHADULT_YGE25 LTB 2019 M03 22.799
USA T AGE_YTHADULT_YGE25 BAS 2019 M03 259.041
USA T AGE_YTHADULT_YGE25 INT 2019 M03 2704.278
USA T AGE_YTHADULT_YGE25 ADV 2019 M03 1652.124
USA M AGE_YTHADULT_YGE15 Total 2019 M03 3680.614
USA M AGE_YTHADULT_YGE15 LTB 2019 M03 0
USA M AGE_YTHADULT_YGE15 BAS 2019 M03 215.885
USA M AGE_YTHADULT_YGE15 INT 2019 M03 2480.215
USA M AGE_YTHADULT_YGE15 ADV 2019 M03 967.816
USA M AGE_YTHADULT_Y15-64 Total 2019 M03 3482.614
USA M AGE_YTHADULT_Y15-64 BAS 2019 M03 206.265
USA M AGE_YTHADULT_Y15-64 INT 2019 M03 2391.749
USA M AGE_YTHADULT_Y15-64 ADV 2019 M03 867.901
USA M AGE_YTHADULT_Y15-24 Total 2019 M03 1076.153
USA M AGE_YTHADULT_Y15-24 BAS 2019 M03 65.103
USA M AGE_YTHADULT_Y15-24 INT 2019 M03 897.624
USA M AGE_YTHADULT_Y15-24 ADV 2019 M03 113.427
USA M AGE_YTHADULT_YGE25 Total 2019 M03 2604.461
USA M AGE_YTHADULT_YGE25 LTB 2019 M03 0
USA M AGE_YTHADULT_YGE25 BAS 2019 M03 150.782
USA M AGE_YTHADULT_YGE25 INT 2019 M03 1582.591
USA M AGE_YTHADULT_YGE25 ADV 2019 M03 854.389
USA F AGE_YTHADULT_YGE15 Total 2019 M03 2701.235
USA F AGE_YTHADULT_YGE15 LTB 2019 M03 0
USA F AGE_YTHADULT_YGE15 BAS 2019 M03 139.641
USA F AGE_YTHADULT_YGE15 INT 2019 M03 1685.116
USA F AGE_YTHADULT_YGE15 ADV 2019 M03 870.378
USA F AGE_YTHADULT_Y15-64 Total 2019 M03 2549.544
USA F AGE_YTHADULT_Y15-64 BAS 2019 M03 130.576
USA F AGE_YTHADULT_Y15-64 INT 2019 M03 1615.249
USA F AGE_YTHADULT_Y15-64 ADV 2019 M03 797.62
USA F AGE_YTHADULT_Y15-24 Total 2019 M03 667.454
USA F AGE_YTHADULT_Y15-24 BAS 2019 M03 31.382
USA F AGE_YTHADULT_Y15-24 INT 2019 M03 563.429
USA F AGE_YTHADULT_Y15-24 ADV 2019 M03 72.643
USA F AGE_YTHADULT_YGE25 Total 2019 M03 2033.781
USA F AGE_YTHADULT_YGE25 LTB 2019 M03 0
USA F AGE_YTHADULT_YGE25 BAS 2019 M03 108.259
USA F AGE_YTHADULT_YGE25 INT 2019 M03 1121.687
USA F AGE_YTHADULT_YGE25 ADV 2019 M03 797.735
USA T AGE_AGGREGATE_TOTAL Total 2019 M04 5386.908
USA T AGE_AGGREGATE_TOTAL LTB 2019 M04 36.981
USA T AGE_AGGREGATE_TOTAL BAS 2019 M04 284.392
USA T AGE_AGGREGATE_TOTAL INT 2019 M04 3472.198
USA T AGE_AGGREGATE_TOTAL ADV 2019 M04 1593.337
USA T AGE_AGGREGATE_Y15-24 Total 2019 M04 1499.627
USA T AGE_AGGREGATE_Y15-24 BAS 2019 M04 110.173
USA T AGE_AGGREGATE_Y15-24 INT 2019 M04 1241.767
USA T AGE_AGGREGATE_Y15-24 ADV 2019 M04 147.687
USA T AGE_AGGREGATE_Y25-54 Total 2019 M04 2971.525
USA T AGE_AGGREGATE_Y25-54 LTB 2019 M04 31.131
USA T AGE_AGGREGATE_Y25-54 BAS 2019 M04 114.282
USA T AGE_AGGREGATE_Y25-54 INT 2019 M04 1791.577
USA T AGE_AGGREGATE_Y25-54 ADV 2019 M04 1034.536
USA T AGE_AGGREGATE_Y55-64 Total 2019 M04 613.22
USA T AGE_AGGREGATE_Y55-64 LTB 2019 M04 0
USA T AGE_AGGREGATE_Y55-64 BAS 2019 M04 27.195
USA T AGE_AGGREGATE_Y55-64 INT 2019 M04 321.93
USA T AGE_AGGREGATE_Y55-64 ADV 2019 M04 258.245
USA T AGE_AGGREGATE_YGE65 Total 2019 M04 302.536
USA T AGE_AGGREGATE_YGE65 BAS 2019 M04 32.742
USA T AGE_AGGREGATE_YGE65 INT 2019 M04 116.924
USA T AGE_AGGREGATE_YGE65 ADV 2019 M04 152.869
USA M AGE_AGGREGATE_TOTAL Total 2019 M04 3064.165
USA M AGE_AGGREGATE_TOTAL LTB 2019 M04 25.797
USA M AGE_AGGREGATE_TOTAL BAS 2019 M04 138.085
USA M AGE_AGGREGATE_TOTAL INT 2019 M04 2032.935
USA M AGE_AGGREGATE_TOTAL ADV 2019 M04 867.348
USA M AGE_AGGREGATE_Y15-24 Total 2019 M04 898.884
USA M AGE_AGGREGATE_Y15-24 BAS 2019 M04 53.907
USA M AGE_AGGREGATE_Y15-24 INT 2019 M04 772.954
USA M AGE_AGGREGATE_Y15-24 ADV 2019 M04 72.023
USA M AGE_AGGREGATE_Y25-54 Total 2019 M04 1651.584
USA M AGE_AGGREGATE_Y25-54 LTB 2019 M04 0
USA M AGE_AGGREGATE_Y25-54 BAS 2019 M04 47.797
USA M AGE_AGGREGATE_Y25-54 INT 2019 M04 1017.769
USA M AGE_AGGREGATE_Y25-54 ADV 2019 M04 566.072
USA M AGE_AGGREGATE_Y55-64 Total 2019 M04 342.15
USA M AGE_AGGREGATE_Y55-64 LTB 2019 M04 0
USA M AGE_AGGREGATE_Y55-64 BAS 2019 M04 16.139
USA M AGE_AGGREGATE_Y55-64 INT 2019 M04 184.096
USA M AGE_AGGREGATE_Y55-64 ADV 2019 M04 136.065
USA M AGE_AGGREGATE_YGE65 Total 2019 M04 171.547
USA M AGE_AGGREGATE_YGE65 BAS 2019 M04 20.242
USA M AGE_AGGREGATE_YGE65 INT 2019 M04 58.117
USA M AGE_AGGREGATE_YGE65 ADV 2019 M04 93.188
USA F AGE_AGGREGATE_TOTAL Total 2019 M04 2322.743
USA F AGE_AGGREGATE_TOTAL LTB 2019 M04 0
USA F AGE_AGGREGATE_TOTAL BAS 2019 M04 146.307
USA F AGE_AGGREGATE_TOTAL INT 2019 M04 1439.263
USA F AGE_AGGREGATE_TOTAL ADV 2019 M04 725.989
USA F AGE_AGGREGATE_Y15-24 Total 2019 M04 600.743
USA F AGE_AGGREGATE_Y15-24 BAS 2019 M04 56.266
USA F AGE_AGGREGATE_Y15-24 INT 2019 M04 468.813
USA F AGE_AGGREGATE_Y15-24 ADV 2019 M04 75.664
USA F AGE_AGGREGATE_Y25-54 Total 2019 M04 1319.941
USA F AGE_AGGREGATE_Y25-54 LTB 2019 M04 0
USA F AGE_AGGREGATE_Y25-54 BAS 2019 M04 66.484
USA F AGE_AGGREGATE_Y25-54 INT 2019 M04 773.809
USA F AGE_AGGREGATE_Y25-54 ADV 2019 M04 468.464
USA F AGE_AGGREGATE_Y55-64 Total 2019 M04 271.07
USA F AGE_AGGREGATE_Y55-64 LTB 2019 M04 0
USA F AGE_AGGREGATE_Y55-64 BAS 2019 M04 0
USA F AGE_AGGREGATE_Y55-64 INT 2019 M04 137.834
USA F AGE_AGGREGATE_Y55-64 ADV 2019 M04 122.18
USA F AGE_AGGREGATE_YGE65 Total 2019 M04 130.988
USA F AGE_AGGREGATE_YGE65 BAS 2019 M04 0
USA F AGE_AGGREGATE_YGE65 INT 2019 M04 58.807
USA F AGE_AGGREGATE_YGE65 ADV 2019 M04 59.681
USA T AGE_YTHADULT_YGE15 Total 2019 M04 5386.908
USA T AGE_YTHADULT_YGE15 LTB 2019 M04 36.981
USA T AGE_YTHADULT_YGE15 BAS 2019 M04 284.392
USA T AGE_YTHADULT_YGE15 INT 2019 M04 3472.198
USA T AGE_YTHADULT_YGE15 ADV 2019 M04 1593.337
USA T AGE_YTHADULT_Y15-64 Total 2019 M04 5084.372
USA T AGE_YTHADULT_Y15-64 BAS 2019 M04 251.649
USA T AGE_YTHADULT_Y15-64 INT 2019 M04 3355.274
USA T AGE_YTHADULT_Y15-64 ADV 2019 M04 1440.468
USA T AGE_YTHADULT_Y15-24 Total 2019 M04 1499.627
USA T AGE_YTHADULT_Y15-24 BAS 2019 M04 110.173
USA T AGE_YTHADULT_Y15-24 INT 2019 M04 1241.767
USA T AGE_YTHADULT_Y15-24 ADV 2019 M04 147.687
USA T AGE_YTHADULT_YGE25 Total 2019 M04 3887.281
USA T AGE_YTHADULT_YGE25 LTB 2019 M04 36.981
USA T AGE_YTHADULT_YGE25 BAS 2019 M04 174.219
USA T AGE_YTHADULT_YGE25 INT 2019 M04 2230.431
USA T AGE_YTHADULT_YGE25 ADV 2019 M04 1445.65
USA M AGE_YTHADULT_YGE15 Total 2019 M04 3064.165
USA M AGE_YTHADULT_YGE15 LTB 2019 M04 25.797
USA M AGE_YTHADULT_YGE15 BAS 2019 M04 138.085
USA M AGE_YTHADULT_YGE15 INT 2019 M04 2032.935
